# fitness grid: games=128 cap=25000 seed_base=10000000 +/-30%
# baseline weights: [1358, 524, 6540, 4450, 18185, 2665, 204, 908, 1776, 3386, 1607, 3067]
config                                 D   exposure   mean_hat      SE   ratio   t(s)
baseline                              62    2327089    37533.7  4766.8  1.0000  294.2
w[ 0]-  OccupiedSideCube              62    2346719    37850.3  4807.0  1.0084  293.4
w[ 0]+  OccupiedSideCube              65    2311971    35568.8  4411.8  0.9476  292.6
w[ 1]-  SquashedEmpty                 58    2423737    41788.6  5487.1  1.1134  305.6
w[ 1]+  SquashedEmpty                 58    2344532    40423.0  5307.8  1.0770  298.0
w[ 2]-  CorneredEmpty                 56    2455534    43848.8  5859.5  1.1683  312.0
w[ 2]+  CorneredEmpty                 63    2287786    36314.1  4575.1  0.9675  276.4
w[ 3]-  Transition                    56    2418233    43182.7  5770.5  1.1505  283.3
w[ 3]+  Transition                    66    2218673    33616.3  4137.9  0.8956  290.0
w[ 4]-  DeadlyPiece                   63    2289130    36335.4  4577.8  0.9681  293.5
